18.001;0.0337312;0.390142;1.80851
18.1;0.0430953;0.394613;1.8918
18.201;-0.0197555;0.415249;1.93489
18.3;0.0174016;0.444587;1.92345
18.4;0.00898255;0.455503;1.88778
18.5;-0.0441704;0.478508;1.87409
18.6;-0.0354567;0.491138;1.91355
18.7;0.00747138;0.480352;1.93494
18.8;0.00195937;0.481128;1.92663
18.9;-0.0216788;0.479043;1.94243
19;0.00570193;0.463578;2.0014
19.1;-0.0281399;0.456506;2.00331
19.201;0.000487508;0.407406;2.04228
19.3;-0.0342642;0.374122;2.04724
19.4;0.0225442;0.333854;2.05033
19.5;0.0279963;0.293309;2.04604
19.6;-0.0472935;0.252713;2.03699
19.702;0.0364695;0.230278;2.02032
19.801;-0.0695143;0.210622;2.01127
19.901;-0.0642755;0.19314;2.00086
20.001;-0.036267;0.186778;1.95459
20.1;-0.0884119;0.209232;1.93556
20.2;-0.0906548;0.227866;1.91975
20.3;0.0221965;0.241442;1.84244
20.401;-0.0192226;0.26207;1.85417
20.5;0.0264289;0.270692;1.83335
20.601;-0.0203949;0.27828;1.8142
20.7;-0.0726578;0.284618;1.79961
20.8;-0.0467407;0.278316;1.71842
20.904;-0.0391081;0.25944;1.62865
21.001;-0.0387612;0.267562;1.58802
21.1;-0.124116;0.279298;1.52949
21.2;0.0419265;0.276327;1.4816
21.3;-0.0317632;0.294832;1.41156
21.4;-0.122299;0.30417;1.42084
21.5;-0.0261768;0.28701;1.35384
21.6;-0.0395922;0.291874;1.3286
21.701;0.00290332;0.300263;1.30391
21.8;0.041952;0.30001;1.25264
21.901;0.0466127;0.291728;1.22867
22;-0.0408897;0.292006;1.23134
22.1;0.0408399;0.276411;1.14217
22.2;-0.0412842;0.275809;1.07714
22.3;0.0339737;0.260856;1.07842
22.4;-0.0178776;0.265494;1.021
22.5;-0.0395646;0.275764;0.995955
22.6;0.0380981;0.276622;0.952581
22.701;0.0156899;0.278472;0.879255
22.8;-0.0386545;0.287288;0.88893
22.901;0.00074377;0.287865;0.882128
23.001;0.0260431;0.277375;0.795043
23.1;-0.0343366;0.267272;0.769186
23.201;-0.0106527;0.244522;0.695111
23.3;-0.00821268;0.237162;0.637825
23.4;-0.044532;0.242521;0.630266
23.5;-0.11199;0.245193;0.597154
23.601;-0.123879;0.237594;0.562271
23.7;-0.0392227;0.227026;0.533573
23.802;0.0298663;0.213614;0.533895
23.9;-0.0385392;0.210764;0.525567
24;-0.00162781;0.212593;0.535361
24.1;0.00558415;0.210577;0.464518
24.2;0.0394096;0.221196;0.462675
24.3;-0.00807038;0.237078;0.421947
24.401;-0.0446658;0.240424;0.372516
24.5;-0.0199595;0.221808;0.330987
24.601;0.0420742;0.221053;0.352632
24.702;-0.0131475;0.252317;0.332504
24.8;0.0196618;0.268278;0.339801
24.9;0.0183035;0.287285;0.339477
25;0.0253532;0.30133;0.318144
25.1;-0.0716629;0.33119;0.308777
25.202;0.0190038;0.333817;0.292831
25.301;0.0126411;0.342497;0.291643
25.4;0.0196633;0.349622;0.31685
25.5;0.0318004;0.364325;0.334381
25.6;-0.0463639;0.392485;0.338447
25.701;-0.0314545;0.396163;0.396409
25.8;-0.0423941;0.413922;0.443424
25.9;0.0126938;0.42215;0.458874
26;-0.0147211;0.458185;0.511634
26.1;0.0186302;0.469102;0.570649
26.2;0.0243664;0.475888;0.627999
26.3;-0.00176702;0.504177;0.6515
26.401;-0.00209316;0.505155;0.679824
26.5;-0.00581944;0.504637;0.729424
26.6;-0.0365328;0.510241;0.76936
26.7;0.0179306;0.500947;0.792582
26.8;-0.0417178;0.5136;0.800685
26.901;-0.0101417;0.507155;0.849506
27;0.0396641;0.489263;0.842066
27.1;-0.0677277;0.492526;0.848282
27.2;0.0327323;0.459252;0.920817
27.301;0.0419983;0.442116;0.936841
27.4;0.0435374;0.418227;0.960544
27.5;-0.0144431;0.418347;0.946671
27.6;0.0173258;0.406753;0.960562
27.7;-0.0432246;0.39781;0.914483
27.8;-0.040201;0.391638;0.913654
27.9;0.0295865;0.380075;0.897488
28;0.000228458;0.384329;0.866416
28.101;0.014011;0.389989;0.886673
28.2;-0.0371668;0.411309;0.924362
28.3;0.00205276;0.41553;0.901574
28.402;0.0177688;0.419113;0.865368
28.5;-0.0392515;0.445807;0.866822
28.6;0.0327366;0.451331;0.88914
28.7;0.0224054;0.468866;0.87171
28.804;-0.0169076;0.490715;0.889783
28.9;0.0404414;0.481832;0.905212
29;0.0198189;0.48468;0.873516
29.1;0.045314;0.496847;0.858048
29.201;0.0302861;0.515099;0.889033
